Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
5.65565,1.634,9.47913,13.5849,-29.4985,
5.65732,1.63456,9.47802,13.5861,-29.4986,
5.66594,1.6372,9.47218,13.5924,-29.4995,
5.66618,1.63728,9.47203,13.5926,-29.4995,
5.67462,1.64006,9.46665,13.599,-29.5002,
5.67479,1.64012,9.46655,13.5992,-29.5002,
5.69563,1.64772,9.45386,13.6156,-29.5017,
5.69572,1.64775,9.4538,13.6157,-29.5017,
5.71902,1.6558,9.4389,13.6336,-29.5028,
5.71921,1.65587,9.43878,13.6337,-29.5028,
5.735,1.66198,9.42912,13.6462,-29.5033,
5.73501,1.66199,9.4291,13.6462,-29.5033,
5.7392,1.66352,9.42648,13.6495,-29.5036,
5.74309,1.66496,9.42403,13.6525,-29.5038,
5.74491,1.66553,9.42284,13.6539,-29.5039,
5.77119,1.67411,9.40544,13.6735,-29.5053,
5.77124,1.67413,9.4054,13.6735,-29.5053,
5.77725,1.67589,9.4013,13.6779,-29.5059,
5.77733,1.67591,9.40124,13.678,-29.5059,
5.79958,1.68287,9.38596,13.6939,-29.5083,
5.79997,1.683,9.38569,13.6942,-29.5083,
5.83215,1.69339,9.36312,13.7167,-29.5127,
5.83223,1.69342,9.36307,13.7168,-29.5127,
5.85244,1.70118,9.34948,13.7315,-29.5153,
5.8527,1.70128,9.3493,13.7317,-29.5153,
5.87401,1.70909,9.33439,13.7468,-29.5175,
5.87655,1.71006,9.33268,13.7486,-29.5178,
5.891,1.71521,9.3228,13.759,-29.5196,
5.89106,1.71523,9.32276,13.7591,-29.5196,
5.90561,1.72091,9.3131,13.7698,-29.5214,
5.90566,1.72093,9.31307,13.7699,-29.5214,
5.9096,1.72254,9.31055,13.7729,-29.5218,
5.90969,1.72258,9.3105,13.7729,-29.5218,
5.92078,1.72657,9.30311,13.7811,-29.5228,
5.92081,1.72658,9.30308,13.7812,-29.5228,
5.93016,1.72955,9.29662,13.7879,-29.5233,
5.93023,1.72957,9.29657,13.7879,-29.5233,
5.93831,1.73197,9.29087,13.7936,-29.524,
5.93886,1.73214,9.29048,13.794,-29.5241,
5.95375,1.73676,9.27992,13.8044,-29.5255,
5.95599,1.7374,9.27831,13.8059,-29.5258,
5.98314,1.7456,9.2594,13.8251,-29.5292,
5.98902,1.74756,9.25556,13.8295,-29.5298,
5.99538,1.74941,9.25131,13.8342,-29.5307,
5.9955,1.74944,9.25123,13.8343,-29.5307,
6.0241,1.75713,9.23135,13.8546,-29.5341,
6.02424,1.75717,9.23126,13.8547,-29.5341,
6.02991,1.75885,9.22751,13.8589,-29.5347,
6.03501,1.76012,9.22405,13.8625,-29.5354,
6.04802,1.76302,9.21509,13.8717,-29.5378,
6.04821,1.76307,9.21495,13.8718,-29.5378,
6.06024,1.76607,9.20665,13.8802,-29.5399,
6.06038,1.76611,9.20656,13.8803,-29.5399,
6.09465,1.77611,9.18355,13.905,-29.5459,
6.09494,1.7762,9.18337,13.9053,-29.546,
6.11239,1.78217,9.17189,13.9181,-29.549,
6.1125,1.78221,9.17182,13.9181,-29.549,
6.12551,1.78647,9.16311,13.9274,-29.5517,
6.12563,1.78651,9.16303,13.9275,-29.5517,
6.13526,1.78936,9.15632,13.9342,-29.5534,
6.13621,1.78966,9.15569,13.9349,-29.5535,
6.15344,1.795,9.14426,13.9475,-29.5564,
6.16104,1.79706,9.13911,13.9528,-29.558,
6.17323,1.80005,9.13052,13.9612,-29.5601,
6.17323,1.80005,9.13052,13.9612,-29.5601,
6.17338,1.80007,9.13042,13.9613,-29.5601,
6.17409,1.8002,9.12991,13.9618,-29.5602,
6.22387,1.80513,9.09219,13.9939,-29.5653,
6.23423,1.80636,9.08453,14.0008,-29.5662,
6.23562,1.80647,9.08348,14.0017,-29.5663,
6.27099,1.80637,9.05592,14.0238,-29.5687,
6.30182,1.80651,9.03296,14.0443,-29.5705,
6.3392,1.80627,9.00525,14.069,-29.5744,
6.35146,1.80627,8.99802,14.0787,-29.5766,
6.35842,1.80602,8.99384,14.0842,-29.5776,
6.37269,1.80506,8.98537,14.0953,-29.5803,
6.40591,1.8035,8.96559,14.1214,-29.5862,
6.40921,1.80314,8.96316,14.1236,-29.5865,
6.42915,1.79986,8.94734,14.1356,-29.5882,
6.43867,1.79786,8.94024,14.1418,-29.5896,
6.47721,1.79053,8.91264,14.1682,-29.5948,
6.53459,1.78107,8.87282,14.2085,-29.6039,
6.54639,1.77945,8.8656,14.2175,-29.6063,
6.5929,1.77345,8.83525,14.2519,-29.6141,
6.59301,1.77344,8.83519,14.252,-29.6141,
6.60185,1.77243,8.83022,14.259,-29.616,
6.61435,1.76976,8.82159,14.2677,-29.6185,
6.67184,1.75754,8.78682,14.3123,-29.629,
6.75636,1.74036,8.73196,14.3749,-29.6436,
6.78132,1.73721,8.71713,14.3946,-29.6476,
6.79239,1.73559,8.7106,14.4032,-29.6498,
6.83981,1.72866,8.68051,14.4391,-29.6574,
6.84507,1.72732,8.67733,14.4431,-29.6585,
6.90119,1.7143,8.63643,14.4805,-29.6673,
6.93978,1.70622,8.60897,14.5068,-29.6742,
6.9721,1.70053,8.58555,14.5284,-29.6795,
6.97675,1.69967,8.58224,14.5316,-29.6802,
7.01952,1.69069,8.5533,14.5621,-29.6881,
7.03171,1.6882,8.54595,14.5715,-29.6903,
7.05192,1.6838,8.53315,14.5867,-29.6942,
7.06505,1.68077,8.52472,14.5965,-29.6965,
7.12191,1.66718,8.48759,14.6378,-29.7085,
7.13166,1.66497,8.48101,14.6447,-29.7108,
7.15916,1.6595,8.46251,14.6642,-29.7164,
7.18892,1.65385,8.44016,14.6831,-29.7217,
7.18899,1.65384,8.44011,14.6832,-29.7217,
7.20654,1.65094,8.42699,14.6945,-29.7243,
7.2221,1.64803,8.41559,14.705,-29.7262,
7.26275,1.64061,8.38579,14.7319,-29.7326,
7.26811,1.63976,8.38192,14.7355,-29.7333,
7.29218,1.63585,8.36756,14.7543,-29.7376,
7.2931,1.63569,8.36701,14.755,-29.7378,
7.34977,1.62611,8.33302,14.7985,-29.7509,
7.3625,1.62429,8.32528,14.808,-29.7542,
7.37853,1.6223,8.31378,14.8187,-29.7574,
7.422,1.61682,8.28146,14.8466,-29.7657,
7.44888,1.61458,8.2615,14.864,-29.7701,
7.46582,1.61318,8.2494,14.8754,-29.7735,
7.51686,1.60833,8.21397,14.9112,-29.7815,
7.5403,1.60706,8.19482,14.9243,-29.785,
7.59011,1.6042,8.15718,14.9557,-29.7937,
7.60847,1.60385,8.14602,14.9695,-29.7985,
7.67385,1.60159,8.10294,15.0171,-29.8107,
7.68759,1.60147,8.09354,15.027,-29.8127,
7.71344,1.60091,8.07599,15.0454,-29.8174,
7.72412,1.60074,8.06872,15.053,-29.819,
7.74999,1.60025,8.052,15.0722,-29.8236,
7.80638,1.60114,8.01061,15.109,-29.8343,
7.82747,1.60212,7.99716,15.1245,-29.8393,
7.89136,1.60804,7.96029,15.1746,-29.8536,
7.89444,1.60837,7.95847,15.177,-29.8544,
7.93448,1.61268,7.93879,15.2105,-29.864,
7.9415,1.61335,7.9346,15.216,-29.8653,
7.95763,1.61431,7.92523,15.2286,-29.8689,
8.00026,1.61722,7.89717,15.2597,-29.8768,
8.05981,1.62295,7.85653,15.3016,-29.8886,
8.10157,1.62924,7.82758,15.3302,-29.8981,
8.14084,1.63533,7.79913,15.3564,-29.9047,
8.15566,1.63756,7.78892,15.3667,-29.9077,
8.16131,1.6384,7.78563,15.3711,-29.9091,
8.18973,1.64257,7.76899,15.3934,-29.9151,
8.19238,1.64295,7.76711,15.3952,-29.9156,
8.19268,1.64299,7.76689,15.3954,-29.9157,
8.25158,1.65078,7.72314,15.4334,-29.926,
8.25214,1.65088,7.72267,15.4337,-29.9261,
8.27946,1.65582,7.69958,15.4475,-29.9308,
8.28502,1.65679,7.69487,15.4504,-29.9316,
8.34868,1.6695,7.64286,15.485,-29.9437,
8.35168,1.67017,7.64045,15.4867,-29.9444,
8.39015,1.67809,7.61268,15.5119,-29.9529,
8.39133,1.67831,7.61183,15.5127,-29.9531,
8.43229,1.68586,7.58245,15.5399,-29.9617,
8.44156,1.6876,7.57579,15.546,-29.9639,
8.44652,1.68847,7.57198,15.549,-29.965,
8.45428,1.68919,7.56523,15.5525,-29.9665,
8.51763,1.69873,7.51591,15.5901,-29.9793,
8.55765,1.70576,7.48821,15.6178,-29.9877,
8.57606,1.7081,7.47464,15.6297,-29.9911,
8.63121,1.71616,7.4319,15.6627,-30.0024,
8.63419,1.71658,7.42938,15.6642,-30.003,
8.67826,1.72276,7.39508,15.6904,-30.0117,
8.69633,1.72585,7.38296,15.703,-30.0163,
8.72706,1.73051,7.36106,15.7236,-30.0227,
8.75012,1.73375,7.34337,15.7376,-30.0277,
8.7852,1.73869,7.31687,15.7596,-30.0342,
8.79423,1.7398,7.30974,15.7648,-30.036,
8.82624,1.74399,7.2848,15.784,-30.0419,
8.83158,1.74451,7.28031,15.7867,-30.0429,
8.86854,1.74789,7.25196,15.8096,-30.049,
8.88072,1.74918,7.24297,15.8175,-30.0515,
8.88976,1.75009,7.23645,15.8235,-30.0532,
8.9211,1.75345,7.21372,15.8444,-30.0587,
8.92772,1.75396,7.20864,15.8484,-30.06,
8.93562,1.75468,7.20321,15.8539,-30.0615,
8.95762,1.75717,7.18847,15.8696,-30.0661,
8.98695,1.75909,7.16625,15.8879,-30.0718,
9.01977,1.75979,7.13988,15.9065,-30.0776,
9.04139,1.75987,7.12209,15.918,-30.082,
9.05015,1.7596,7.11475,15.9226,-30.0834,
9.08365,1.75754,7.08497,15.937,-30.0887,
9.10907,1.75531,7.06327,15.9495,-30.093,
9.14179,1.75442,7.03907,15.9702,-30.1005,
9.15874,1.75312,7.02751,15.9817,-30.105,
9.16944,1.75202,7.01997,15.9888,-30.1078,
9.21059,1.74657,6.98953,16.0147,-30.1177,
9.21849,1.74541,6.98404,16.0198,-30.1201,
9.26449,1.73851,6.95285,16.0513,-30.1324,
9.27763,1.73709,6.94504,16.0611,-30.1365,
9.3187,1.72931,6.91498,16.0872,-30.1464,
9.33609,1.72609,6.90251,16.0987,-30.1504,
9.33806,1.72571,6.90109,16.1,-30.1509,
9.38584,1.71638,6.86438,16.1286,-30.1617,
9.43164,1.70763,6.83007,16.1569,-30.1726,
9.45248,1.70294,6.81321,16.1686,-30.1763,
