Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
14.9296,1.43269,-4.21223,-19.3994,-10.0427,
15.0179,1.4479,-4.28474,-19.3567,-10.016,
15.0921,1.46621,-4.34774,-19.3209,-9.99974,
15.0946,1.46669,-4.34983,-19.3198,-9.99903,
15.0979,1.46723,-4.35292,-19.3187,-9.99828,
15.1463,1.47534,-4.39511,-19.2985,-9.98593,
15.1474,1.47553,-4.39598,-19.298,-9.98568,
15.1623,1.47834,-4.40869,-19.291,-9.98195,
15.2031,1.48404,-4.44072,-19.2704,-9.96749,
15.2033,1.48407,-4.44088,-19.2703,-9.96743,
15.2072,1.48459,-4.44423,-19.2685,-9.96638,
15.2413,1.48648,-4.47487,-19.2565,-9.95774,
15.2464,1.48668,-4.47946,-19.2545,-9.95656,
15.2573,1.48687,-4.48937,-19.2508,-9.95418,
15.3333,1.49055,-4.55895,-19.2267,-9.935,
15.3333,1.49055,-4.55897,-19.2267,-9.93499,
15.3401,1.49068,-4.56422,-19.2232,-9.93257,
15.366,1.48926,-4.58482,-19.2111,-9.92254,
15.3669,1.48922,-4.58553,-19.2107,-9.92221,
15.3938,1.48798,-4.60704,-19.1977,-9.91251,
15.4157,1.48563,-4.62553,-19.1893,-9.9045,
15.448,1.48285,-4.65302,-19.1765,-9.89338,
15.4643,1.48124,-4.66782,-19.1712,-9.88901,
15.493,1.47915,-4.69381,-19.1611,-9.88205,
15.5169,1.47677,-4.71561,-19.1535,-9.87589,
15.5349,1.47477,-4.73195,-19.1473,-9.87176,
15.5387,1.47413,-4.73555,-19.1463,-9.87096,
15.567,1.46921,-4.76105,-19.1376,-9.86241,
15.6315,1.45759,-4.81479,-19.1092,-9.84058,
15.6654,1.45206,-4.84124,-19.0937,-9.82611,
15.6799,1.44907,-4.85375,-19.089,-9.82063,
15.7295,1.43633,-4.90094,-19.0774,-9.8104,
15.7506,1.43119,-4.92166,-19.0743,-9.8079,
15.7652,1.42696,-4.93562,-19.0707,-9.80626,
15.7654,1.42687,-4.93587,-19.0707,-9.80621,
15.7724,1.42437,-4.94249,-19.0689,-9.80496,
15.8085,1.41171,-4.97552,-19.0577,-9.79557,
15.834,1.40327,-4.9986,-19.0496,-9.78843,
15.8972,1.38425,-5.05588,-19.0286,-9.77165,
15.9107,1.38037,-5.06819,-19.0239,-9.76863,
15.9142,1.37929,-5.07098,-19.0223,-9.76739,
16.0412,1.34643,-5.18033,-18.9767,-9.72169,
16.0505,1.3447,-5.18815,-18.9736,-9.71776,
16.1684,1.31433,-5.28994,-18.9266,-9.68123,
16.1872,1.31174,-5.30603,-18.9193,-9.67466,
16.1913,1.31086,-5.30972,-18.9183,-9.67324,
16.2776,1.29734,-5.38664,-18.8924,-9.644,
16.2777,1.29733,-5.38676,-18.8924,-9.64394,
16.2812,1.2971,-5.38975,-18.8911,-9.64267,
16.3317,1.29177,-5.42827,-18.8661,-9.62168,
16.3659,1.28792,-5.45455,-18.8479,-9.60954,
16.4579,1.27677,-5.53574,-18.8177,-9.57865,
16.4897,1.27718,-5.56546,-18.8099,-9.57045,
16.51,1.27762,-5.5844,-18.8043,-9.56575,
16.5408,1.27922,-5.61305,-18.7952,-9.55888,
16.5538,1.27985,-5.62502,-18.7909,-9.55635,
16.6485,1.28536,-5.71057,-18.7602,-9.52973,
16.6833,1.28919,-5.74396,-18.7519,-9.52488,
16.7416,1.29173,-5.79894,-18.7382,-9.5107,
16.8216,1.30309,-5.87347,-18.7155,-9.49257,
16.8365,1.30481,-5.88741,-18.7125,-9.48857,
16.8463,1.30565,-5.89659,-18.7099,-9.4861,
16.9555,1.32419,-5.9999,-18.682,-9.46433,
16.971,1.3274,-6.01444,-18.6787,-9.46012,
17.0125,1.3341,-6.05475,-18.6723,-9.45287,
17.0617,1.3442,-6.10133,-18.6592,-9.44395,
17.0631,1.34438,-6.1027,-18.6589,-9.4436,
17.1273,1.35452,-6.1631,-18.6426,-9.42913,
17.1649,1.36242,-6.19691,-18.6314,-9.41708,
17.1875,1.3669,-6.21659,-18.6244,-9.4084,
17.2277,1.37407,-6.25123,-18.61,-9.39399,
17.2383,1.37541,-6.26085,-18.6065,-9.39146,
17.2774,1.37888,-6.29795,-18.5982,-9.3822,
17.316,1.38268,-6.33261,-18.5868,-9.36954,
17.3248,1.38327,-6.34046,-18.5847,-9.36624,
17.3745,1.38493,-6.38428,-18.5696,-9.34834,
17.416,1.38855,-6.41858,-18.5529,-9.33184,
17.4161,1.38855,-6.41861,-18.5529,-9.33183,
17.4179,1.38846,-6.42012,-18.5521,-9.33126,
17.4784,1.38321,-6.4727,-18.5295,-9.31166,
17.5359,1.37955,-6.52449,-18.5138,-9.29211,
17.5508,1.37888,-6.53771,-18.5091,-9.28713,
17.5571,1.37859,-6.54354,-18.5076,-9.28548,
17.5607,1.37839,-6.54661,-18.506,-9.28416,
17.6266,1.37478,-6.60496,-18.4856,-9.26151,
17.6558,1.37325,-6.62948,-18.4761,-9.24864,
17.7255,1.36963,-6.69105,-18.4547,-9.224,
17.7588,1.36632,-6.72016,-18.4443,-9.21169,
17.8128,1.36246,-6.76551,-18.4249,-9.18982,
17.8439,1.36091,-6.79118,-18.4146,-9.17544,
17.9386,1.35477,-6.87083,-18.383,-9.13527,
17.9547,1.3533,-6.88541,-18.379,-9.12957,
18.0422,1.35209,-6.96431,-18.3604,-9.09668,
18.0929,1.35652,-7.00945,-18.3512,-9.07551,
18.1949,1.36776,-7.09344,-18.315,-9.03041,
18.2051,1.37005,-7.10258,-18.3132,-9.02626,
18.2094,1.37059,-7.10654,-18.3122,-9.02469,
18.2936,1.38264,-7.18066,-18.2948,-8.9889,
18.3445,1.3965,-7.22489,-18.2818,-8.96722,
18.3644,1.40283,-7.24158,-18.2754,-8.95848,
18.3728,1.40526,-7.24859,-18.2729,-8.95455,
18.3972,1.41313,-7.26957,-18.266,-8.94433,
18.4446,1.42784,-7.30838,-18.2504,-8.92207,
18.4479,1.42875,-7.31103,-18.2494,-8.92033,
18.5003,1.44458,-7.35555,-18.2372,-8.89557,
18.543,1.46198,-7.3917,-18.2264,-8.87543,
18.5433,1.46211,-7.39195,-18.2263,-8.87528,
18.5587,1.46857,-7.40451,-18.2213,-8.86798,
18.5656,1.47118,-7.41027,-18.2194,-8.86462,
18.5887,1.48031,-7.42961,-18.2133,-8.85366,
18.6175,1.49237,-7.45287,-18.2049,-8.83886,
18.6216,1.49388,-7.45621,-18.2035,-8.83688,
18.6645,1.5074,-7.49006,-18.1903,-8.81409,
18.6828,1.51341,-7.50481,-18.1844,-8.80498,
18.7562,1.54296,-7.5632,-18.161,-8.76731,
18.7638,1.54575,-7.56955,-18.1593,-8.76333,
18.7663,1.54649,-7.5716,-18.1587,-8.76216,
18.7974,1.55476,-7.59789,-18.1501,-8.748,
18.8013,1.55583,-7.60114,-18.1489,-8.74608,
18.8841,1.58612,-7.66909,-18.1253,-8.70503,
18.9028,1.59328,-7.68478,-18.1213,-8.69567,
18.9261,1.60078,-7.70459,-18.1154,-8.68507,
18.9323,1.60273,-7.70976,-18.1135,-8.68208,
18.9324,1.60275,-7.70983,-18.1135,-8.68205,
18.9402,1.60491,-7.71649,-18.1112,-8.67873,
18.9407,1.60506,-7.71689,-18.1111,-8.67853,
18.9793,1.61699,-7.74986,-18.1001,-8.66158,
18.9827,1.61808,-7.75281,-18.0992,-8.6601,
19.0254,1.62876,-7.79004,-18.0869,-8.64335,
19.0396,1.63192,-7.80214,-18.0827,-8.63706,
19.0763,1.63912,-7.83284,-18.0729,-8.61963,
19.0819,1.64033,-7.8376,-18.0713,-8.61707,
19.0829,1.64047,-7.83839,-18.071,-8.61666,
19.1109,1.64194,-7.86155,-18.0636,-8.60274,
19.1349,1.64331,-7.88119,-18.0577,-8.59027,
19.1591,1.64367,-7.9008,-18.0508,-8.57781,
19.1706,1.64412,-7.90992,-18.0477,-8.57164,
19.1917,1.64391,-7.92748,-18.0421,-8.56126,
19.2645,1.64939,-7.98954,-18.0234,-8.52811,
19.2792,1.65002,-8.00115,-18.0194,-8.51996,
19.3213,1.64957,-8.03412,-18.006,-8.49749,
19.3679,1.64869,-8.0716,-17.9954,-8.47194,
19.4069,1.64826,-8.10315,-17.9853,-8.45129,
19.445,1.64867,-8.13435,-17.9742,-8.4325,
19.4681,1.64924,-8.15364,-17.9674,-8.42189,
19.4915,1.64984,-8.17325,-17.961,-8.41078,
19.4922,1.64984,-8.17381,-17.9608,-8.41045,
19.532,1.64852,-8.20614,-17.9496,-8.39013,
19.5478,1.64785,-8.21885,-17.9454,-8.38176,
19.5602,1.64719,-8.22862,-17.9415,-8.37512,
19.5917,1.64529,-8.25468,-17.9336,-8.35936,
19.6133,1.64407,-8.27259,-17.9285,-8.34843,
19.6798,1.6413,-8.32842,-17.9107,-8.31689,
19.6828,1.64135,-8.33094,-17.9101,-8.31546,
19.7863,1.6416,-8.41494,-17.8872,-8.25951,
19.8221,1.6422,-8.44455,-17.8771,-8.24191,
19.9011,1.63891,-8.50402,-17.8509,-8.19718,
19.9877,1.6415,-8.57249,-17.8294,-8.14867,
20.0177,1.6404,-8.59705,-17.823,-8.13268,
20.1194,1.64407,-8.67859,-17.7953,-8.07848,
20.1512,1.64701,-8.7054,-17.7863,-8.064,
20.1749,1.64973,-8.72578,-17.7801,-8.0537,
20.204,1.65218,-8.75054,-17.7737,-8.03967,
20.2357,1.65314,-8.7766,-17.7674,-8.0229,
20.2778,1.65594,-8.8114,-17.7564,-8.00179,
20.3444,1.65988,-8.86511,-17.7378,-7.9672,
20.3648,1.66119,-8.8818,-17.7309,-7.95759,
20.4082,1.66425,-8.91864,-17.7189,-7.93806,
20.4753,1.66249,-8.97327,-17.7005,-7.90366,
20.5346,1.6656,-9.02061,-17.6815,-7.8734,
20.569,1.66816,-9.04696,-17.671,-7.85395,
20.6424,1.66896,-9.10553,-17.6511,-7.81447,
20.677,1.66899,-9.13343,-17.6411,-7.7967,
20.6944,1.66884,-9.1475,-17.6351,-7.78834,
20.7573,1.66449,-9.19336,-17.6139,-7.75084,
20.7993,1.66355,-9.22323,-17.6005,-7.72464,
20.8405,1.66204,-9.25342,-17.5861,-7.70047,
20.9188,1.66047,-9.31036,-17.5617,-7.65263,
20.9196,1.66047,-9.31091,-17.5615,-7.65217,
20.9683,1.65698,-9.34631,-17.5448,-7.62318,
21.0283,1.65646,-9.38909,-17.5251,-7.58593,
21.0317,1.65618,-9.39171,-17.524,-7.58404,
21.0681,1.65245,-9.41883,-17.5124,-7.56278,
21.1557,1.65062,-9.48141,-17.4837,-7.50864,
21.1747,1.65019,-9.49521,-17.4764,-7.49767,
21.1879,1.64928,-9.505,-17.4723,-7.48999,
21.2138,1.6471,-9.52263,-17.463,-7.47339,
