Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
11.9616,2.40775,3.88975,-32.5978,6.10559,
12.0496,2.42406,3.86808,-32.5877,6.19026,
12.0652,2.4271,3.86444,-32.5865,6.20538,
12.0972,2.4325,3.85665,-32.5829,6.2363,
12.1681,2.44343,3.83912,-32.5756,6.30453,
12.2135,2.45073,3.82794,-32.5696,6.34813,
12.2449,2.4555,3.82125,-32.5661,6.37864,
12.3441,2.47233,3.79729,-32.552,6.47384,
12.4137,2.48831,3.779,-32.547,6.54079,
12.4551,2.49739,3.76754,-32.5436,6.58041,
12.5006,2.50682,3.75717,-32.5402,6.62459,
12.5257,2.51192,3.75046,-32.538,6.64871,
12.5492,2.51611,3.74506,-32.5346,6.67139,
12.6285,2.53119,3.72535,-32.5273,6.74783,
12.6753,2.53926,3.71068,-32.5248,6.79214,
12.7029,2.54443,3.7041,-32.5227,6.81893,
12.7101,2.54565,3.70231,-32.5224,6.82584,
12.7497,2.55053,3.69173,-32.5192,6.86387,
12.7852,2.55506,3.68167,-32.5155,6.89774,
12.8386,2.56167,3.66903,-32.5106,6.94933,
12.8738,2.56573,3.65733,-32.508,6.98247,
12.8755,2.56587,3.65684,-32.5078,6.98404,
12.9562,2.57221,3.63376,-32.5001,7.06106,
13.0011,2.57504,3.61982,-32.4965,7.10355,
13.0348,2.57763,3.60974,-32.4945,7.13567,
13.075,2.58198,3.59796,-32.4927,7.17408,
13.0925,2.58393,3.59251,-32.4922,7.19072,
13.097,2.58438,3.59104,-32.492,7.19493,
13.133,2.58768,3.58008,-32.4905,7.22923,
13.1361,2.58799,3.57912,-32.4904,7.23211,
13.1557,2.58991,3.57352,-32.4894,7.25093,
13.1648,2.59041,3.57138,-32.4884,7.25963,
13.2049,2.59166,3.56119,-32.4833,7.29812,
13.2278,2.59231,3.55529,-32.4812,7.32014,
13.3013,2.59316,3.53655,-32.4719,7.39065,
13.3096,2.59348,3.53453,-32.471,7.39861,
13.3527,2.59517,3.52452,-32.4668,7.44036,
13.3983,2.59754,3.51161,-32.4624,7.48381,
13.4004,2.59767,3.51098,-32.4622,7.48578,
13.4068,2.59798,3.50991,-32.4612,7.492,
13.4274,2.59814,3.50457,-32.4589,7.51178,
13.4515,2.59827,3.49752,-32.4568,7.53478,
13.4785,2.59744,3.48935,-32.4544,7.5604,
13.5053,2.59665,3.48218,-32.4517,7.58607,
13.6152,2.59347,3.45311,-32.4391,7.69127,
13.6211,2.59337,3.45182,-32.4382,7.69693,
13.674,2.59034,3.43961,-32.4324,7.74812,
13.7072,2.5883,3.43404,-32.4262,7.78026,
13.7226,2.58735,3.43117,-32.423,7.79506,
13.7493,2.58608,3.4237,-32.4191,7.82042,
13.7494,2.58608,3.42369,-32.4191,7.82048,
13.764,2.58485,3.41994,-32.4174,7.83449,
13.8161,2.58001,3.406,-32.4101,7.88411,
13.9398,2.57357,3.37101,-32.4016,8.00249,
13.9622,2.57361,3.36447,-32.3993,8.02384,
14.0045,2.57279,3.35305,-32.3964,8.06443,
14.0221,2.57233,3.34802,-32.3947,8.08121,
14.0403,2.57156,3.34234,-32.3927,8.09842,
14.0859,2.56896,3.32799,-32.3891,8.14157,
14.1023,2.56751,3.32317,-32.3873,8.15705,
14.1946,2.56038,3.3012,-32.3763,8.24609,
14.263,2.55885,3.2867,-32.3698,8.31258,
14.329,2.56007,3.27205,-32.3616,8.37643,
14.3315,2.56009,3.27156,-32.3613,8.37883,
14.3528,2.55943,3.26691,-32.3587,8.39947,
14.3712,2.55884,3.26258,-32.3561,8.4172,
14.4068,2.55682,3.25508,-32.3511,8.45163,
14.4203,2.55604,3.25227,-32.3495,8.46476,
14.5237,2.55512,3.23005,-32.3341,8.56454,
14.5823,2.55773,3.21943,-32.3265,8.62163,
14.6008,2.55838,3.21614,-32.3234,8.63962,
14.6587,2.55688,3.20409,-32.3149,8.69554,
14.7081,2.55706,3.19144,-32.3081,8.74279,
14.7285,2.55759,3.18531,-32.3067,8.76222,
14.7585,2.55656,3.1779,-32.3024,8.79097,
14.8278,2.55771,3.15854,-32.2953,8.85721,
14.828,2.55772,3.15851,-32.2953,8.85736,
14.8671,2.55981,3.15018,-32.2902,8.89525,
14.914,2.5634,3.14188,-32.2839,8.94092,
14.9186,2.56376,3.14094,-32.2834,8.94542,
14.9547,2.56577,3.13327,-32.2786,8.98037,
15.0001,2.56929,3.12526,-32.2725,9.02465,
15.0002,2.5693,3.12524,-32.2725,9.02477,
15.0102,2.57026,3.1233,-32.2715,9.03449,
15.0529,2.57325,3.11294,-32.267,9.07571,
15.053,2.57325,3.11293,-32.267,9.07574,
15.0548,2.57338,3.11256,-32.2668,9.07754,
15.1163,2.57551,3.09989,-32.2569,9.13693,
15.1585,2.57783,3.09396,-32.2495,9.17803,
15.165,2.57788,3.0934,-32.2478,9.18431,
15.1921,2.57865,3.08899,-32.2425,9.21052,
15.256,2.58197,3.07557,-32.2339,9.2724,
15.3073,2.58513,3.06065,-32.2301,9.32127,
15.3276,2.58661,3.05405,-32.2289,9.34041,
