Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
5.995,1.51426,1.8385,-19.2755,-13.423,
5.99671,1.51395,1.83692,-19.2754,-13.4224,
6.05972,1.50619,1.77695,-19.2783,-13.4033,
6.0977,1.50454,1.74049,-19.2796,-13.3927,
6.10293,1.50434,1.7355,-19.2808,-13.3917,
6.10729,1.50426,1.73132,-19.2819,-13.391,
6.18012,1.50459,1.66152,-19.2944,-13.3745,
6.18605,1.50484,1.65597,-19.2961,-13.3732,
6.21156,1.50538,1.6317,-19.3009,-13.3669,
6.2168,1.5054,1.62675,-19.3017,-13.3654,
6.21698,1.50539,1.62658,-19.3017,-13.3654,
6.22029,1.50521,1.62342,-19.3021,-13.3645,
6.23468,1.50418,1.60954,-19.3036,-13.361,
6.26647,1.50171,1.57905,-19.3059,-13.3523,
6.31151,1.49907,1.53561,-19.3116,-13.3418,
6.31759,1.4988,1.52974,-19.3125,-13.3406,
6.32158,1.49852,1.52585,-19.3131,-13.3399,
6.32177,1.4985,1.52566,-19.3131,-13.3398,
6.36776,1.49602,1.48059,-19.3167,-13.3314,
6.40003,1.49645,1.44889,-19.3181,-13.3256,
6.40649,1.49675,1.44255,-19.3186,-13.3244,
6.41636,1.4971,1.43283,-19.3192,-13.3228,
6.45965,1.5,1.39007,-19.3216,-13.3165,
6.4639,1.50033,1.38588,-19.322,-13.3159,
6.46753,1.5004,1.38229,-19.3223,-13.3154,
6.49286,1.50056,1.35714,-19.324,-13.313,
6.49988,1.50066,1.35018,-19.3245,-13.3122,
6.50698,1.50072,1.34316,-19.3251,-13.3114,
6.52927,1.50018,1.32143,-19.3301,-13.3104,
6.52982,1.50017,1.32089,-19.3301,-13.3103,
6.53859,1.49964,1.31223,-19.3307,-13.3092,
6.56455,1.49734,1.28648,-19.3306,-13.3058,
6.58899,1.49521,1.26235,-19.3307,-13.3019,
6.61537,1.49307,1.23621,-19.3302,-13.2984,
6.62247,1.49248,1.22917,-19.3299,-13.2975,
6.64894,1.49116,1.20293,-19.3284,-13.2945,
6.67838,1.4906,1.17364,-19.3272,-13.2917,
6.68425,1.49062,1.16778,-19.3272,-13.2913,
6.69559,1.49072,1.15647,-19.3269,-13.2907,
6.72203,1.49099,1.13021,-19.3243,-13.2889,
6.72685,1.49101,1.12542,-19.3239,-13.2885,
6.73702,1.49114,1.11526,-19.3243,-13.2883,
6.75632,1.49108,1.09596,-19.3244,-13.2882,
6.77699,1.49113,1.0753,-19.3242,-13.2875,
6.78306,1.49112,1.06923,-19.3243,-13.2875,
6.80808,1.48988,1.0444,-19.3216,-13.286,
6.89029,1.48644,0.962454,-19.3158,-13.283,
6.9266,1.48527,0.926621,-19.3099,-13.2826,
6.93916,1.48541,0.914086,-19.3095,-13.2833,
6.95017,1.48558,0.903094,-19.3093,-13.2837,
6.96621,1.48616,0.887063,-19.309,-13.2844,
6.97073,1.48623,0.882569,-19.3086,-13.2844,
6.97992,1.48635,0.873392,-19.3083,-13.2849,
6.98741,1.48624,0.865949,-19.3074,-13.2849,
7.02149,1.48724,0.83196,-19.3051,-13.2855,
7.02872,1.48727,0.824737,-19.3049,-13.2857,
7.06741,1.48719,0.786234,-19.3015,-13.2875,
7.1173,1.48708,0.73663,-19.2964,-13.2892,
7.16199,1.48795,0.69369,-19.284,-13.2892,
7.21046,1.49072,0.646621,-19.2729,-13.2922,
7.21658,1.49089,0.640571,-19.2722,-13.2929,
7.24429,1.49204,0.613078,-19.2702,-13.2957,
7.246,1.4921,0.611385,-19.2701,-13.2959,
7.25961,1.49257,0.597945,-19.2687,-13.2975,
7.28783,1.49348,0.569937,-19.2663,-13.3001,
7.30446,1.49357,0.553506,-19.2649,-13.3022,
7.32101,1.4937,0.537219,-19.2636,-13.3048,
7.32573,1.49344,0.532718,-19.2622,-13.3051,
7.34682,1.493,0.512661,-19.2558,-13.3062,
7.42839,1.49411,0.432138,-19.2471,-13.316,
7.46303,1.49748,0.398206,-19.2424,-13.3211,
7.46465,1.49759,0.396611,-19.2422,-13.3213,
7.4873,1.49836,0.374615,-19.2376,-13.3241,
7.52041,1.49911,0.342413,-19.2329,-13.3302,
7.52059,1.49911,0.342245,-19.2329,-13.3302,
7.56554,1.4963,0.298422,-19.2247,-13.3359,
7.56556,1.4963,0.298397,-19.2247,-13.3359,
7.57199,1.49592,0.292142,-19.2236,-13.337,
7.63036,1.49433,0.235275,-19.2126,-13.3442,
7.65378,1.49449,0.212632,-19.2079,-13.3479,
7.68695,1.49574,0.1809,-19.1988,-13.3511,
7.70776,1.49654,0.161172,-19.1928,-13.3538,
7.73394,1.49569,0.136393,-19.1851,-13.3573,
7.76064,1.49445,0.110836,-19.1778,-13.3599,
7.76423,1.49436,0.10742,-19.1767,-13.3603,
7.79278,1.49356,0.0805626,-19.1677,-13.3637,
7.80225,1.49358,0.0716024,-19.1647,-13.3645,
7.86284,1.4953,0.01374,-19.1475,-13.3698,
7.89384,1.49504,-0.0159029,-19.1388,-13.3723,
7.90146,1.49511,-0.0232228,-19.1368,-13.3728,
7.92497,1.49453,-0.0461499,-19.132,-13.3749,
7.93313,1.49414,-0.0540504,-19.1302,-13.3759,
7.96284,1.49204,-0.082821,-19.1232,-13.3783,
8.03163,1.49083,-0.148685,-19.1052,-13.3866,
8.07668,1.49182,-0.192204,-19.0948,-13.3919,
8.07671,1.49183,-0.192236,-19.0948,-13.3919,
8.08076,1.49202,-0.196105,-19.0937,-13.3924,
8.12244,1.49196,-0.236547,-19.0853,-13.398,
8.13104,1.49188,-0.244794,-19.0833,-13.3994,
8.14997,1.48993,-0.263136,-19.0797,-13.4023,
8.19269,1.48611,-0.304361,-19.0719,-13.4104,
8.20784,1.48468,-0.319092,-19.0691,-13.4126,
8.29254,1.48011,-0.401107,-19.0544,-13.4278,
8.29372,1.48013,-0.402239,-19.0542,-13.428,
8.30654,1.47981,-0.414625,-19.0517,-13.4303,
8.33891,1.47913,-0.446003,-19.0459,-13.4357,
8.33921,1.47912,-0.446296,-19.0459,-13.4357,
8.35654,1.47859,-0.462948,-19.042,-13.4386,
8.35654,1.47858,-0.462953,-19.042,-13.4386,
8.35786,1.47853,-0.464217,-19.0417,-13.4388,
8.38969,1.47687,-0.494788,-19.0344,-13.4438,
8.4405,1.4769,-0.543512,-19.0226,-13.4521,
8.47884,1.47709,-0.580244,-19.0138,-13.4587,
8.49055,1.47711,-0.591574,-19.0114,-13.4604,
8.51221,1.47653,-0.612275,-19.0061,-13.464,
8.54492,1.47572,-0.64368,-18.998,-13.4682,
8.55836,1.47534,-0.656469,-18.9945,-13.4704,
8.5875,1.47384,-0.684318,-18.9867,-13.474,
8.59494,1.47333,-0.691442,-18.9847,-13.4746,
8.63089,1.47073,-0.725763,-18.975,-13.4791,
8.67524,1.46724,-0.767953,-18.9622,-13.4839,
8.68211,1.46696,-0.774366,-18.9598,-13.4847,
8.68714,1.4667,-0.779054,-18.9581,-13.4853,
8.73032,1.46636,-0.81903,-18.9428,-13.4908,
8.77515,1.46627,-0.860446,-18.9263,-13.4957,
8.78104,1.46618,-0.865977,-18.9244,-13.4963,
8.80662,1.46499,-0.889693,-18.9151,-13.4985,
8.83759,1.46251,-0.91896,-18.9057,-13.5023,
8.84605,1.46163,-0.926886,-18.9028,-13.503,
8.89816,1.45794,-0.975351,-18.8845,-13.5087,
8.92653,1.45792,-1.00158,-18.8743,-13.5124,
8.94743,1.45785,-1.0208,-18.8668,-13.5156,
8.97822,1.45822,-1.04822,-18.8539,-13.521,
8.9844,1.45826,-1.05367,-18.8512,-13.5223,
8.9924,1.45803,-1.06078,-18.8478,-13.5237,
9.01154,1.45679,-1.07805,-18.8401,-13.5265,
9.01756,1.45628,-1.08352,-18.8377,-13.5272,
9.03321,1.45496,-1.0981,-18.8326,-13.5298,
9.07332,1.45158,-1.13525,-18.8187,-13.5358,
9.10417,1.44942,-1.1635,-18.8073,-13.5406,
9.14621,1.44889,-1.20183,-18.7917,-13.548,
9.21123,1.4526,-1.25961,-18.7648,-13.5609,
9.22595,1.45341,-1.27233,-18.7582,-13.5643,
9.23328,1.45373,-1.27876,-18.7551,-13.5658,
9.2554,1.45484,-1.29823,-18.7459,-13.5709,
9.25708,1.45489,-1.29973,-18.7452,-13.5712,
9.27343,1.45512,-1.31448,-18.7391,-13.5748,
9.29877,1.45466,-1.33762,-18.7297,-13.5791,
9.38996,1.45905,-1.41926,-18.6931,-13.5967,
9.39114,1.45919,-1.42028,-18.6926,-13.597,
9.39119,1.4592,-1.42033,-18.6926,-13.597,
9.40356,1.46081,-1.43108,-18.6871,-13.5996,
9.40357,1.46081,-1.43109,-18.6871,-13.5996,
9.4066,1.46111,-1.43377,-18.6857,-13.6002,
9.40662,1.46111,-1.43379,-18.6857,-13.6002,
9.40898,1.46133,-1.43588,-18.6847,-13.6006,
9.41571,1.46193,-1.44181,-18.6818,-13.6019,
9.41864,1.46213,-1.44441,-18.6806,-13.6024,
9.43929,1.46359,-1.46251,-18.6712,-13.6058,
9.45855,1.46539,-1.47953,-18.663,-13.6096,
9.45874,1.46541,-1.4797,-18.663,-13.6096,
9.48188,1.46763,-1.50046,-18.6534,-13.6133,
9.48242,1.4677,-1.50095,-18.6532,-13.6133,
9.49885,1.46972,-1.51569,-18.6463,-13.6157,
9.51012,1.4709,-1.52564,-18.6413,-13.6173,
9.51096,1.47097,-1.52639,-18.641,-13.6175,
9.53092,1.47229,-1.5444,-18.6328,-13.6201,
9.53899,1.47287,-1.55176,-18.6295,-13.621,
9.55436,1.47402,-1.5656,-18.6231,-13.6226,
9.55894,1.47424,-1.56977,-18.6213,-13.6232,
9.57739,1.47464,-1.58667,-18.6141,-13.6249,
9.58834,1.47458,-1.59656,-18.6095,-13.626,
9.63544,1.47481,-1.63928,-18.5899,-13.6293,
9.70585,1.47577,-1.70427,-18.5632,-13.6337,
9.73799,1.47781,-1.73406,-18.5512,-13.6341,
9.73895,1.47786,-1.73495,-18.5508,-13.6341,
9.75332,1.47816,-1.74816,-18.5452,-13.6336,
9.78082,1.47738,-1.77382,-18.5356,-13.6311,
9.79464,1.4766,-1.78684,-18.5312,-13.6297,
9.81644,1.47523,-1.80741,-18.5241,-13.6281,
9.81827,1.47496,-1.80912,-18.5235,-13.6279,
9.85354,1.46899,-1.84158,-18.5102,-13.6243,
9.86178,1.46797,-1.84933,-18.5075,-13.6236,
9.89247,1.46227,-1.87727,-18.4953,-13.6199,
9.91071,1.45957,-1.89372,-18.4878,-13.6177,
9.95544,1.45413,-1.9331,-18.4675,-13.6115,
9.9642,1.45319,-1.94083,-18.4637,-13.6099,
9.98789,1.44932,-1.96218,-18.4539,-13.6068,
9.98803,1.4493,-1.96231,-18.4538,-13.6068,
9.99704,1.44783,-1.97047,-18.4501,-13.6059,
10.03,1.44204,-2.00053,-18.4374,-13.6013,
10.2252,1.43238,-2.17754,-18.3639,-13.5644,
10.2429,1.43272,-2.19419,-18.3603,-13.5595,
10.2577,1.43271,-2.20831,-18.3577,-13.556,
10.2723,1.43236,-2.22227,-18.3548,-13.5527,
10.2761,1.43182,-2.22572,-18.3537,-13.5517,
10.3763,1.41458,-2.31717,-18.3253,-13.5221,
10.3899,1.4116,-2.32891,-18.3202,-13.5174,
10.4036,1.40797,-2.34115,-18.3167,-13.5125,
10.4326,1.39775,-2.36695,-18.3083,-13.5023,
10.4327,1.39771,-2.36705,-18.3083,-13.5023,
10.4377,1.39588,-2.37161,-18.3069,-13.5006,
10.4959,1.37693,-2.42388,-18.2914,-13.4803,
10.4961,1.37687,-2.42411,-18.2913,-13.4802,
10.5021,1.37529,-2.42955,-18.2901,-13.4781,
10.5146,1.37151,-2.4408,-18.2875,-13.4733,
10.5594,1.35887,-2.48035,-18.2782,-13.4546,
10.5627,1.3579,-2.48328,-18.2777,-13.4531,
10.5997,1.34717,-2.51634,-18.2714,-13.4376,
10.5997,1.34717,-2.51634,-18.2714,-13.4376,
10.5998,1.34714,-2.51642,-18.2714,-13.4376,
10.6118,1.34278,-2.52719,-18.2691,-13.4329,
10.6311,1.33575,-2.54436,-18.2651,-13.425,
10.6356,1.33388,-2.54832,-18.2642,-13.4231,
